# Asi_105 - PAGES 2K NARANG Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_105 - NARANG
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Borgaonkar, H.P.  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: NARANG
#	Location: Asia
#	Country: India (IN)
#	Northernmost_Latitude: 10.18
#	Southernmost_Latitude: 10.18
#	Easternmost_Longitude: 76.87
#	Westernmost_Longitude: 76.87
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_105
#	Earliest_Year: 1481.0
#	Most_Recent_Year: 2002.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1481.0	0.935
1482.0	1.245
1483.0	1.387
1484.0	0.93
1485.0	0.915
1486.0	0.814
1487.0	1.09
1488.0	1.027
1489.0	1.052
1490.0	1.069
1491.0	0.775
1492.0	0.742
1493.0	0.907
1494.0	0.924
1495.0	0.868
1496.0	0.877
1497.0	0.795
1498.0	0.973
1499.0	0.986
1500.0	1.204
1501.0	1.128
1502.0	1.076
1503.0	1.035
1504.0	1.3
1505.0	1.094
1506.0	1.31
1507.0	1.034
1508.0	0.806
1509.0	0.872
1510.0	0.842
1511.0	0.918
1512.0	0.78
1513.0	0.841
1514.0	0.761
1515.0	0.65
1516.0	0.909
1517.0	0.846
1518.0	1.109
1519.0	0.987
1520.0	1.021
1521.0	0.965
1522.0	1.006
1523.0	0.838
1524.0	0.918
1525.0	1.048
1526.0	0.897
1527.0	0.823
1528.0	0.896
1529.0	0.984
1530.0	1.179
1531.0	1.018
1532.0	1.117
1533.0	1.03
1534.0	1.157
1535.0	0.915
1536.0	0.988
1537.0	1.193
1538.0	0.918
1539.0	0.803
1540.0	0.656
1541.0	0.684
1542.0	0.828
1543.0	0.789
1544.0	1.067
1545.0	0.895
1546.0	1.035
1547.0	1.167
1548.0	0.958
1549.0	1.091
1550.0	1.265
1551.0	1.44
1552.0	0.894
1553.0	1.013
1554.0	0.994
1555.0	1.121
1556.0	1.105
1557.0	1.003
1558.0	0.899
1559.0	0.943
1560.0	0.854
1561.0	0.95
1562.0	1.096
1563.0	1.106
1564.0	0.751
1565.0	0.664
1566.0	0.736
1567.0	0.797
1568.0	0.769
1569.0	0.681
1570.0	0.674
1571.0	0.614
1572.0	1.238
1573.0	0.957
1574.0	0.953
1575.0	0.906
1576.0	1.199
1577.0	0.918
1578.0	1.16
1579.0	1.072
1580.0	1.105
1581.0	0.807
1582.0	0.839
1583.0	0.89
1584.0	0.926
1585.0	0.952
1586.0	0.803
1587.0	0.928
1588.0	0.996
1589.0	1.232
1590.0	0.822
1591.0	0.946
1592.0	1.033
1593.0	0.922
1594.0	0.756
1595.0	0.97
1596.0	1.072
1597.0	1.236
1598.0	1.289
1599.0	1.316
1600.0	0.87
1601.0	1.026
1602.0	0.88
1603.0	0.9
1604.0	1.307
1605.0	1.069
1606.0	1.271
1607.0	1.143
1608.0	1.072
1609.0	0.979
1610.0	1.192
1611.0	1.168
1612.0	1.036
1613.0	1.154
1614.0	1.017
