# Asi_28 - PAGES 2K ZACHTD Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_28 - ZACHTD
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Cook ER, Anchukaitis KJ, Buckley BM, D'Arrigo RD, Jacoby GC, Wright WE (2010) Asian monsoon failure and megadrought during the last millennium. Science 328:486-492  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: ZACHTD
#	Location: Asia
#	Country: Bhutan (BT)
#	Northernmost_Latitude: 27.70
#	Southernmost_Latitude: 27.70
#	Easternmost_Longitude: 90.68
#	Westernmost_Longitude: 90.68
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_28
#	Earliest_Year: 1481
#	Most_Recent_Year: 2003
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1481.0	1.078
1482.0	1.143
1483.0	0.966
1484.0	0.999
1485.0	0.968
1486.0	0.951
1487.0	0.87
1488.0	0.918
1489.0	1.188
1490.0	1.176
1491.0	1.267
1492.0	1.103
1493.0	0.968
1494.0	1.287
1495.0	1.524
1496.0	1.427
1497.0	1.469
1498.0	1.414
1499.0	1.038
1500.0	0.92
1501.0	1.269
1502.0	1.382
1503.0	0.74
1504.0	0.637
1505.0	0.954
1506.0	0.901
1507.0	0.952
1508.0	0.799
1509.0	0.706
1510.0	0.892
1511.0	0.71
1512.0	0.611
1513.0	0.675
1514.0	0.722
1515.0	0.804
1516.0	0.722
1517.0	0.771
1518.0	0.983
1519.0	1.004
1520.0	0.849
1521.0	0.85
1522.0	0.919
1523.0	0.931
1524.0	0.882
1525.0	0.809
1526.0	0.771
1527.0	0.639
1528.0	0.642
1529.0	0.866
1530.0	0.896
1531.0	0.798
1532.0	0.803
1533.0	0.82
1534.0	0.99
1535.0	1.196
1536.0	1.515
1537.0	1.189
1538.0	0.897
1539.0	0.937
1540.0	1.076
1541.0	1.162
1542.0	1.124
1543.0	1.081
1544.0	0.827
1545.0	0.8
1546.0	0.787
1547.0	0.676
1548.0	0.685
1549.0	0.65
1550.0	0.798
1551.0	0.865
1552.0	0.71
1553.0	0.822
1554.0	0.797
1555.0	0.79
1556.0	0.772
1557.0	0.829
1558.0	0.75
1559.0	0.85
1560.0	0.858
1561.0	0.702
1562.0	0.838
1563.0	0.874
1564.0	1.046
1565.0	1.063
1566.0	1.07
1567.0	1.308
1568.0	1.463
1569.0	1.583
1570.0	1.155
1571.0	0.975
1572.0	0.586
1573.0	0.802
1574.0	1.181
1575.0	1.532
1576.0	1.466
1577.0	1.621
1578.0	1.234
1579.0	1.452
1580.0	1.228
1581.0	0.892
1582.0	0.713
1583.0	0.666
1584.0	0.779
1585.0	0.768
1586.0	0.985
1587.0	1.077
1588.0	1.069
1589.0	0.816
1590.0	1.193
1591.0	1.021
1592.0	0.84
1593.0	0.926
1594.0	1.158
1595.0	1.111
1596.0	0.806
1597.0	0.949
1598.0	0.949
1599.0	1.13
1600.0	1.25
1601.0	1.218
1602.0	1.068
1603.0	0.847
1604.0	0.698
1605.0	0.697
1606.0	0.812
1607.0	0.939
1608.0	0.68
1609.0	0.987
1610.0	1.008
1611.0	0.661
1612.0	0.533
1613.0	0.703
1614.0	0.834
1615.0	0.859
1616.0	0.759
1617.0	0.781
1618.0	1.049
1619.0	1.356
1620.0	1.086
1621.0	0.797
1622.0	0.808
1623.0	1.305
1624.0	1.437
1625.0	1.167
1626.0	1.183
1627.0	1.598
1628.0	1.529
1629.0	1.267
1630.0	0.771
1631.0	0.913
1632.0	0.885
1633.0	0.681
1634.0	0.799
1635.0	0.788
1636.0	0.977
1637.0	1.223
1638.0	1.068
1639.0	1.277
1640.0	0.711
1641.0	0.899
1642.0	1.112
1643.0	1.285
1644.0	1.23
1645.0	1.533
1646.0	1.279
1647.0	1.17
1648.0	1.118
1649.0	0.956
1650.0	0.865
1651.0	0.958
1652.0	0.87
1653.0	0.948
1654.0	1.4
1655.0	1.653
1656.0	1.377
1657.0	1.235
1658.0	1.227
1659.0	1.139
1660.0	0.633
1661.0	0.922
1662.0	1.075
1663.0	1.122
1664.0	1.003
1665.0	1.017
1666.0	0.874
1667.0	1.007
1668.0	0.833
1669.0	0.812
1670.0	0.785
1671.0	0.685
1672.0	0.803
1673.0	0.915
1674.0	0.919
1675.0	0.784
1676.0	0.98
1677.0	1.103
1678.0	0.897
1679.0	0.824
1680.0	1.18
1681.0	1.092
1682.0	1.214
1683.0	1.701
1684.0	1.373
1685.0	0.986
1686.0	1.243
1687.0	1.147
1688.0	0.904
1689.0	0.849
1690.0	0.901
1691.0	0.766
1692.0	0.408
1693.0	0.387
1694.0	0.846
1695.0	1.131
1696.0	1.028
1697.0	0.984
1698.0	0.738
1699.0	0.887
1700.0	0.771
1701.0	0.437
1702.0	0.447
1703.0	0.63
1704.0	0.621
1705.0	0.872
1706.0	0.812
1707.0	0.684
1708.0	0.679
1709.0	0.924
1710.0	1.028
1711.0	0.953
1712.0	0.97
1713.0	1.337
1714.0	1.15
1715.0	0.896
1716.0	0.834
1717.0	0.846
1718.0	1.064
1719.0	0.82
1720.0	0.729
1721.0	1.006
1722.0	0.744
1723.0	0.461
1724.0	0.658
1725.0	0.76
1726.0	0.77
1727.0	0.911
1728.0	1.137
1729.0	0.791
1730.0	0.923
1731.0	1.099
1732.0	0.812
1733.0	0.691
1734.0	0.78
1735.0	0.968
1736.0	1.003
1737.0	0.912
1738.0	0.811
1739.0	0.977
1740.0	0.985
1741.0	1.167
1742.0	1.154
1743.0	1.148
1744.0	1.145
1745.0	1.101
1746.0	1.081
1747.0	1.149
1748.0	1.029
1749.0	0.834
1750.0	0.752
1751.0	0.861
1752.0	1.061
1753.0	0.991
1754.0	1.045
1755.0	1.287
1756.0	0.948
1757.0	0.771
1758.0	1.054
1759.0	1.147
1760.0	1.056
1761.0	1.313
1762.0	1.045
1763.0	0.93
1764.0	1.119
1765.0	1.084
1766.0	0.884
1767.0	0.898
1768.0	1.267
1769.0	1.057
1770.0	0.627
