# Dye 3, Dye 2, Summit - Oxygen Isotope and Accumulation Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2430
#
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/gisp/dye2/dye2ad77.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1985
# --------------------
# Title 
#	Study_Name: Dye 3, Dye 2, Summit - Oxygen Isotope and Accumulation Data
# --------------------
# Investigators
#	Investigators:  Langway, Jr., C.C.; Oeschger, H.; Dansgaard, W 
# --------------------
# Description_and_Notes
# 	Description: 
# --------------------
# Publication
#	Authors: C.C. Langway, Jr., H. Oeschger, and W. Dansgaard
#	Published_Date_or_Year: 1985
#	Published_Title: Greenland ice core: Geophysics, geochemistry and environment
#	Journal_Name: Geophysical Monographs
#	Volume: 33
#	Edition: 	
#	Issue: 
#	Pages: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: 
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
# --------------------
# Site_Information
#	Site_Name: DYE 2
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 65.1833
#	Southernmost_Latitude: 65.1833
#	Easternmost_Longitude: 43.816
#	Westernmost_Longitude: 43.816
#	Elevation: 2480 m
# --------------------
# Data_Collection
#	Collection_Name: 77GDYE02
#	Earliest_Year: -1899
#	Most_Recent_Year: 1872
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,years AD,,,,,N
##d18O	d18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1872	-27.12
1871	-27.18
1870	-26.21
1869	-28.26
1868	-28.92
1867	-28.97
1866	-29.73
1865	-29.46
1864	-29.62
1863	-30.08
1862	-28.37
1861	-27.58
1860	-28.09
1859	-29.24
1858	-28.63
1857	-28.39
1856	-27.44
1855	-27.55
1854	-28.18
1853	-28.32
1852	-26.51
1851	-27.66
1850	-27.02
1849	-26.67
1848	-29.16
1847	-27.03
1846	-26.75
1845	-27.04
1844	-28.61
1843	-28.43
1842	-28.03
1841	-28.7
1840	-28.73
1839	-27.98
1838	-26.41
1837	-29.69
1836	-29.63
1835	-29.31
1834	-29.36
1833	-27.88
1832	-28.79
1831	-27.82
1830	-27.22
1829	-27.85
1828	-27.41
1827	-26.81
1826	-27.9
1825	-27.22
1824	-28.06
1823	-28.17
1822	-28.12
1821	-28.23
1820	-28.21
1819	-27.87
1818	-30.67
1817	-29.15
1816	-26.25
1815	-27.06
1814	-27.73
1813	-31.67
1812	-28.42
1811	-27.48
1810	-27.9
1809	-26.94
1808	-25.91
1807	-27.23
1806	-26.67
1805	-25.95
1804	-27.31
1803	-28.77
1802	-28.39
1801	-27.29
1800	-27.61
1799	-27.31
1798	-28.69
1797	-27.02
1796	-27.06
1795	-28.16
1794	-29.55
1793	-29.54
1792	-28.76
1791	-26.78
1790	-27.11
1789	-27.4
1788	-27.52
1787	-26.64
1786	-26.16
1785	-26.74
1784	-27.04
1783	-28.06
1782	-30.1
1781	-29.92
1780	-29.28
1779	-28.18
1778	-29.88
1777	-28.55
1776	-27.62
1775	-28.17
1774	-27.68
1773	-28.3
1772	-27.49
1771	-27.57
1770	-28.71
1769	-27.93
1768	-26.75
1767	-27.8
1766	-28.23
1765	-28.1
1764	-28.43
1763	-29.1
1762	-27.73
1761	-29.82
1760	-28.05
1759	-28.5
1758	-28.45
1757	-28.14
1756	-28.23
1755	-28.17
1754	-29.64
1753	-27.99
1752	-26.28
1751	-27.28
1750	-28.08
1749	-26.15
1748	-26.92
1747	-28.69
1746	-27.73
1745	-29.05
1744	-27.45
1743	-27.87
1742	-27.45
1741	-28.19
1740	-26.62
1739	-27.05
1738	-29.77
1737	-29.87
1736	-28.21
1735	-28.14
1734	-29.08
1733	-27.92
1732	-26.37
