# Asi_93 - PAGES 2K QML Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_93 - QML
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Shao, X.  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: QML
#	Location: Asia
#	Country: China (CH)
#	Northernmost_Latitude: 33.80
#	Southernmost_Latitude: 33.80
#	Easternmost_Longitude: 96.13
#	Westernmost_Longitude: 96.13
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_93
#	Earliest_Year: 1480
#	Most_Recent_Year: 2002
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1480.0	0.843
1481.0	0.812
1482.0	0.999
1483.0	1.005
1484.0	0.842
1485.0	1.283
1486.0	0.984
1487.0	1.14
1488.0	1.277
1489.0	0.818
1490.0	0.676
1491.0	0.559
1492.0	0.723
1493.0	0.589
1494.0	0.603
1495.0	0.355
1496.0	0.421
1497.0	0.697
1498.0	0.732
1499.0	0.744
1500.0	1.051
1501.0	0.789
1502.0	1.185
1503.0	0.951
1504.0	0.816
1505.0	0.802
1506.0	0.623
1507.0	0.833
1508.0	0.445
1509.0	0.658
1510.0	0.805
1511.0	0.884
1512.0	1.103
1513.0	1.142
1514.0	1.239
1515.0	1.289
1516.0	0.572
1517.0	0.823
1518.0	0.881
1519.0	1.399
1520.0	0.92
1521.0	1.077
1522.0	1.314
1523.0	1.055
1524.0	1.2
1525.0	1.355
1526.0	1.349
1527.0	1.335
1528.0	0.855
1529.0	0.679
1530.0	1.754
1531.0	1.084
1532.0	1.137
1533.0	0.977
1534.0	0.905
1535.0	0.7
1536.0	0.996
1537.0	1.133
1538.0	0.678
1539.0	0.54
1540.0	0.909
1541.0	1.169
1542.0	1.125
1543.0	0.944
1544.0	1.366
1545.0	1.172
1546.0	1.161
1547.0	1.177
1548.0	1.041
1549.0	1.263
1550.0	1.084
1551.0	1.188
1552.0	1.121
1553.0	1.013
1554.0	0.863
1555.0	1.207
1556.0	1.178
1557.0	1.218
1558.0	0.44
1559.0	1.217
1560.0	0.928
1561.0	0.915
1562.0	1.104
1563.0	0.307
1564.0	1.218
1565.0	1.02
1566.0	1.032
1567.0	1.014
1568.0	1.28
1569.0	0.895
1570.0	0.979
1571.0	0.892
1572.0	0.793
1573.0	0.75
1574.0	0.776
1575.0	0.658
1576.0	1.046
1577.0	0.618
1578.0	0.857
1579.0	0.726
1580.0	0.769
1581.0	0.942
1582.0	1.071
1583.0	0.867
1584.0	0.913
1585.0	1.028
1586.0	0.814
1587.0	0.676
1588.0	0.667
1589.0	0.913
1590.0	0.822
1591.0	0.874
1592.0	0.822
1593.0	0.607
1594.0	1.008
1595.0	0.84
1596.0	0.956
1597.0	0.39
1598.0	0.453
1599.0	0.698
1600.0	0.863
1601.0	0.733
1602.0	0.622
1603.0	1.061
1604.0	0.97
1605.0	0.961
1606.0	0.962
1607.0	0.694
1608.0	0.972
1609.0	0.473
1610.0	0.982
1611.0	1.229
1612.0	0.905
1613.0	0.759
1614.0	1.114
1615.0	1.06
1616.0	1.135
1617.0	0.898
1618.0	1.016
1619.0	1.058
1620.0	1.05
1621.0	1.102
1622.0	1.116
1623.0	1.21
1624.0	1.444
1625.0	1.276
1626.0	0.987
1627.0	0.956
1628.0	1.263
1629.0	1.51
1630.0	1.208
1631.0	0.928
1632.0	1.079
1633.0	1.172
1634.0	1.215
1635.0	1.211
1636.0	0.944
1637.0	1.266
1638.0	1.101
1639.0	0.52
1640.0	1.076
1641.0	0.981
1642.0	1.109
1643.0	1.228
1644.0	1.254
1645.0	1.141
1646.0	1.045
1647.0	1.246
1648.0	1.261
1649.0	0.323
1650.0	1.12
1651.0	0.636
1652.0	0.886
1653.0	0.907
1654.0	0.811
1655.0	0.856
1656.0	0.736
1657.0	0.909
1658.0	0.966
1659.0	1.302
1660.0	1.057
1661.0	0.883
1662.0	1.12
1663.0	0.812
1664.0	0.932
1665.0	0.928
